data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,dimessi_guariti,deceduti,totale_casi,ingressi_terapia_intensiva,variazione_totale_casi,variazione_deceduti,variazione_dimessi_guariti
2021-12-26,Piemonte,995,86,1081,37839,38920,398621,11997,449538,56.0,22281,46,8772
2022-01-02,Piemonte,1294,109,1403,78688,80091,412682,12065,504838,85.0,55300,68,14061
2022-01-09,Piemonte,1724,145,1869,139529,141398,443463,12165,597026,108.0,92188,100,30781
2022-01-16,Piemonte,2016,148,2159,165136,167295,514322,12291,693908,87.0,96882,126,70859
2022-01-23,Piemonte,2120,155,2275,173346,175621,601271,12462,789354,94.0,95446,171,86949
2022-01-30,Piemonte,2140,153,2293,171001,173294,706525,12583,867623,67.0,78269,121,105254
2022-02-06,Piemonte,2111,132,2238,138003,140241,800773,12720,915240,54.0,47617,137,94248
2022-02-13,Piemonte,1963,102,2060,93526,95586,860509,12834,943564,60.0,28324,114,59736
2022-02-20,Piemonte,1644,74,1718,64813,66531,895084,12948,962420,36.0,18856,114,34575
2022-02-27,Piemonte,1223,49,1272,51141,52413,899098,12956,964467,4.0,2047,8,4014
2020-03-01,Puglia,1,0,1,2,3,0,0,3,0.0,3,0,0
2020-03-08,Puglia,17,3,20,16,36,1,3,40,0.0,37,3,1
2020-03-15,Puglia,116,6,122,90,212,3,16,230,0.0,190,13,1
2020-03-22,Puglia,252,37,289,459,748,7,31,786,0.0,556,15,5
2020-03-29,Puglia,563,99,661,774,1432,31,86,1549,0.0,763,55,24
2020-04-05,Puglia,648,159,780,1289,2022,113,182,2317,0.0,768,96,82
2020-04-12,Puglia,639,97,729,1772,2452,277,260,2989,0.0,672,78,164
2020-04-19,Puglia,611,73,673,2136,2786,427,316,3529,0.0,540,56,150
2020-04-26,Puglia,584,66,650,2425,2937,612,399,3948,0.0,419,83,185
2020-05-03,Puglia,449,51,500,2505,2955,765,424,4144,0.0,196,25,153
2020-05-10,Puglia,397,39,436,2516,2945,1196,448,4313,0.0,169,24,431
2020-05-17,Puglia,340,32,372,2172,2544,1892,470,4379,0.0,66,22,696
2020-05-24,Puglia,254,22,276,1719,1995,2178,487,4458,0.0,79,17,286
2020-05-31,Puglia,190,17,205,1473,1678,2813,504,4494,0.0,36,17,635
2020-06-07,Puglia,140,11,151,1004,1155,3253,525,4511,0.0,17,21,440
2020-06-14,Puglia,94,5,98,600,698,3565,532,4515,0.0,4,7,312
2020-06-21,Puglia,56,2,58,352,410,3765,540,4527,0.0,12,8,200
2020-06-28,Puglia,33,0,33,185,218,3842,543,4531,0.0,4,3,77
2020-07-05,Puglia,28,0,28,117,145,3881,545,4536,0.0,5,2,39
2020-07-12,Puglia,18,0,18,75,93,3924,546,4541,0.0,5,1,43
2020-07-19,Puglia,14,0,14,65,79,3930,548,4557,0.0,16,2,6
2020-07-26,Puglia,16,0,16,65,79,3962,550,4589,0.0,32,2,31
2020-08-02,Puglia,20,0,20,100,120,3967,552,4639,0.0,50,2,6
2020-08-09,Puglia,31,0,31,156,187,3974,554,4714,0.0,75,2,6
2020-08-16,Puglia,47,2,48,275,323,3981,554,4858,0.0,144,0,8
2020-08-23,Puglia,68,4,72,395,467,4003,555,5025,0.0,167,1,22
2020-08-30,Puglia,117,5,122,695,817,4029,556,5402,0.0,377,1,26
2020-09-06,Puglia,155,7,162,1005,1167,4126,563,5856,0.0,454,7,97
2020-09-13,Puglia,195,9,204,1474,1678,4201,570,6449,0.0,593,7,75
2020-09-20,Puglia,204,14,218,1918,2128,4287,579,6994,0.0,545,9,86
2020-09-27,Puglia,210,12,222,2182,2404,4527,590,7521,0.0,527,11,240
2020-10-04,Puglia,231,15,244,2653,2897,4739,598,8234,0.0,713,8,212
2020-10-11,Puglia,301,23,323,3485,3807,5097,608,9512,0.0,1278,10,358
2020-10-18,Puglia,377,36,413,4820,5233,5517,635,11385,0.0,1873,27,420
2020-10-25,Puglia,548,57,605,7267,7872,6011,663,14546,0.0,3161,28,494
2020-11-01,Puglia,690,87,764,11268,12032,6539,731,19302,0.0,4756,68,528
2020-11-08,Puglia,880,124,1003,16184,17187,7677,837,25701,0.0,6399,106,1138
2020-11-15,Puglia,1289,180,1467,23261,24702,8751,985,34438,0.0,8737,148,1074
2020-11-22,Puglia,1449,202,1637,29715,31352,10975,1180,43507,0.0,9069,195,2224
2020-11-29,Puglia,1675,212,1887,36357,38244,13521,1453,53218,0.0,9711,273,2546
2020-12-06,Puglia,1693,227,1911,44018,45834,16795,1712,64341,109.0,11123,259,3274
2020-12-13,Puglia,1639,200,1838,50408,52146,18892,1934,72972,151.0,8631,222,2097
2020-12-20,Puglia,1551,187,1735,52267,53872,24548,2179,80599,198.0,7627,245,5656
2020-12-27,Puglia,1444,172,1598,52197,53790,30454,2347,86439,238.0,5840,168,5906
2021-01-03,Puglia,1503,139,1642,52466,54078,37059,2516,93653,166.0,7214,169,6605
2021-01-10,Puglia,1464,175,1601,53739,55279,43662,2672,101613,123.0,7960,156,6603
2021-01-17,Puglia,1406,170,1571,54575,56120,50458,2850,109428,72.0,7815,178,6796
2021-01-24,Puglia,1398,164,1555,53971,55512,58040,3000,116110,101.0,6682,150,7582
2021-01-31,Puglia,1410,182,1592,52833,54382,66971,3192,122907,101.0,6797,192,8931
2021-02-07,Puglia,1434,171,1602,50502,52084,74425,3399,129090,81.0,6183,207,7454
2021-02-14,Puglia,1488,169,1655,48671,50285,89903,3599,135156,120.0,6066,200,15478
2021-02-21,Puglia,1345,169,1504,38960,40464,103496,3765,140459,94.0,5303,166,13593
2021-02-28,Puglia,1282,170,1442,31683,33081,110046,3923,147050,110.0,6591,158,6550
2021-03-07,Puglia,1303,168,1458,34008,35466,115894,4097,155457,80.0,8407,174,5848
2021-03-14,Puglia,1458,175,1632,37510,39142,122147,4269,165558,117.0,10101,172,6253
2021-03-21,Puglia,1683,219,1895,41184,43079,128993,4457,176529,168.0,10971,188,6846
2021-03-28,Puglia,1800,238,2038,44842,46880,137164,4693,188737,164.0,12208,236,8171
2021-04-04,Puglia,1897,264,2153,49023,51171,145113,4911,201195,137.0,12458,218,7949
2021-04-11,Puglia,2029,268,2297,49798,52047,153294,5189,210530,151.0,9335,278,8181
2021-04-18,Puglia,1983,286,2248,49584,51789,163355,5438,220231,156.0,9701,249,10061
2021-04-25,Puglia,1897,260,2157,48269,50426,174226,5684,229181,98.0,8950,246,10871
2021-05-02,Puglia,1726,232,1955,46773,48728,183232,5912,236781,119.0,7600,228,9006
2021-05-09,Puglia,1604,208,1812,45211,47023,192246,6103,242687,99.0,5906,191,9014
2021-05-16,Puglia,1424,183,1607,41854,43461,201369,6262,246349,41.0,3662,159,9123
2021-05-23,Puglia,1097,127,1223,36404,37627,209640,6389,248758,45.0,2409,127,8271
2021-05-30,Puglia,808,95,903,30866,31769,218098,6496,250277,16.0,1519,107,8458
2021-06-06,Puglia,525,60,585,24339,24924,226011,6541,251382,18.0,1105,45,7913
2021-06-13,Puglia,399,32,431,18108,18539,232428,6588,252233,6.0,851,47,6417
2021-06-20,Puglia,263,22,283,12301,12584,237399,6605,252863,4.0,630,17,4971
2021-06-27,Puglia,179,17,195,8225,8420,242723,6640,253238,2.0,375,35,5324
2021-07-04,Puglia,143,15,157,3315,3472,244192,6644,253496,3.0,258,4,1469
2021-07-11,Puglia,107,10,117,2490,2607,245020,6650,253797,1.0,301,6,828
2021-07-18,Puglia,73,9,82,1797,1879,245779,6659,254196,3.0,399,9,759
2021-07-25,Puglia,81,10,90,2126,2213,246172,6664,255049,2.0,853,5,393
2021-08-01,Puglia,82,10,90,2337,2421,247099,6669,256189,5.0,1140,5,927
2021-08-08,Puglia,101,15,114,3285,3396,247687,6673,257756,11.0,1567,4,588
2021-08-15,Puglia,128,22,150,4058,4208,248792,6682,259682,11.0,1926,9,1105
2021-08-22,Puglia,175,24,197,4428,4625,250178,6694,261497,13.0,1815,12,1386
2021-08-29,Puglia,241,25,266,4423,4683,251843,6703,263229,15.0,1732,9,1665
2021-09-05,Puglia,251,24,275,4426,4701,253743,6722,264783,14.0,1554,19,1900
2021-09-12,Puglia,228,31,250,4047,4297,255506,6747,265994,19.0,1211,25,1763
2021-09-19,Puglia,193,20,213,3468,3681,257139,6764,267201,7.0,1207,17,1633
2021-09-26,Puglia,196,22,218,3037,3251,258468,6777,268187,7.0,986,13,1329
2021-10-03,Puglia,164,18,182,2684,2866,259647,6795,269038,8.0,851,18,1179
2021-10-10,Puglia,151,20,168,2427,2593,260573,6803,269758,8.0,720,8,926
2021-10-17,Puglia,135,21,155,2247,2402,261458,6816,270433,4.0,675,13,885
2021-10-24,Puglia,132,19,151,2174,2317,262314,6825,271456,8.0,1023,9,856
2021-10-31,Puglia,132,19,150,2929,3075,263004,6835,272914,7.0,1458,10,690
2021-11-07,Puglia,146,20,166,3281,3447,263908,6849,274204,12.0,1290,14,904
2021-11-14,Puglia,160,20,179,3642,3820,265135,6861,275816,8.0,1612,12,1227
2021-11-21,Puglia,166,21,187,3827,3988,266519,6873,277380,6.0,1564,12,1384
2021-11-28,Puglia,151,22,168,3864,4023,267986,6883,278892,11.0,1512,10,1467
2021-12-05,Puglia,139,21,160,4440,4600,269470,6894,280964,6.0,2072,11,1484
2021-12-12,Puglia,141,18,159,5308,5454,271128,6914,283496,9.0,2532,20,1658
2021-12-19,Puglia,149,27,174,7004,7178,273040,6937,287155,18.0,3659,23,1912
2021-12-26,Puglia,172,27,197,11450,11643,274949,6954,293546,13.0,6391,17,1909
2022-01-02,Puglia,283,32,315,30363,30678,277943,6987,315608,21.0,22062,33,2994
2022-01-09,Puglia,430,40,469,61862,62330,284031,7022,353383,31.0,37775,35,6088
2022-01-16,Puglia,593,61,654,117653,118307,308381,7063,433751,43.0,80368,41,24350
2022-01-23,Puglia,712,69,779,142589,143357,403847,7124,545454,45.0,111703,61,95466
2022-01-30,Puglia,732,67,796,139871,140665,451808,7198,599671,31.0,54217,74,47961
2022-02-06,Puglia,753,70,821,136248,137035,529888,7318,643148,48.0,43477,120,78080
2022-02-13,Puglia,752,70,820,105174,105994,574734,7424,679236,39.0,36088,106,44846
2022-02-20,Puglia,741,67,805,95554,96359,614405,7559,708546,43.0,29310,135,39671
2022-02-27,Puglia,733,56,789,85801,86590,616119,7567,710276,1.0,1730,8,1714
2020-03-01,Sardegna,0,0,0,0,0,0,0,0,0.0,0,0,0
2020-03-08,Sardegna,5,0,5,6,11,0,0,11,0.0,11,0,0
2020-03-15,Sardegna,16,0,16,59,75,0,2,77,0.0,66,2,0
2020-03-22,Sardegna,67,16,83,244,327,5,7,339,0.0,262,5,5
2020-03-29,Sardegna,105,23,128,454,582,29,27,638,0.0,299,20,24
2020-04-05,Sardegna,126,28,151,664,815,49,43,907,0.0,269,16,20
2020-04-12,Sardegna,123,31,149,768,903,137,73,1113,0.0,206,30,88
2020-04-19,Sardegna,117,27,139,780,914,265,86,1215,0.0,102,13,128
2020-04-26,Sardegna,115,21,136,718,854,388,109,1280,0.0,65,23,123
2020-05-03,Sardegna,97,19,116,660,776,511,119,1319,0.0,39,10,123
2020-05-10,Sardegna,94,11,103,553,653,705,120,1340,0.0,21,1,194
2020-05-17,Sardegna,84,11,94,418,511,823,125,1353,0.0,13,5,118
2020-05-24,Sardegna,72,12,82,298,380,982,129,1356,0.0,3,4,159
2020-05-31,Sardegna,49,3,52,181,231,1041,130,1356,0.0,0,1,59
2020-06-07,Sardegna,23,1,24,137,161,1172,131,1362,0.0,6,1,131
2020-06-14,Sardegna,12,1,12,46,56,1198,132,1363,0.0,1,1,26
2020-06-21,Sardegna,13,0,13,21,33,1209,132,1369,0.0,6,0,11
2020-06-28,Sardegna,9,0,9,19,28,1218,132,1369,0.0,-5,0,9
2020-07-05,Sardegna,7,0,7,8,14,1225,133,1370,0.0,6,1,7
2020-07-12,Sardegna,5,0,5,8,13,1229,134,1372,0.0,2,1,4
2020-07-19,Sardegna,7,0,7,8,12,1233,134,1379,0.0,7,0,4
2020-07-26,Sardegna,7,0,7,13,19,1235,134,1388,0.0,9,0,2
2020-08-02,Sardegna,5,0,5,40,43,1237,135,1414,0.0,26,0,2
2020-08-09,Sardegna,8,0,8,54,60,1245,134,1439,0.0,25,0,8
2020-08-16,Sardegna,8,0,8,97,105,1254,134,1493,0.0,54,0,9
2020-08-23,Sardegna,18,0,18,320,338,1262,134,1734,0.0,241,0,8
2020-08-30,Sardegna,28,3,31,681,712,1268,134,2114,0.0,380,0,6
2020-09-06,Sardegna,45,8,53,1032,1085,1284,136,2505,0.0,391,2,16
2020-09-13,Sardegna,80,14,94,1310,1404,1330,140,2874,0.0,369,4,46
2020-09-20,Sardegna,96,18,114,1551,1665,1433,141,3239,0.0,365,1,103
2020-09-27,Sardegna,112,21,131,1836,1964,1617,149,3730,0.0,491,8,184
2020-10-04,Sardegna,114,21,134,2145,2279,1794,156,4229,0.0,499,7,177
2020-10-11,Sardegna,140,25,165,2610,2772,2072,165,5009,0.0,780,9,278
2020-10-18,Sardegna,208,30,237,3159,3396,2526,174,6096,0.0,1087,9,454
2020-10-25,Sardegna,299,36,333,4421,4754,2814,191,7759,0.0,1663,17,288
2020-11-01,Sardegna,349,43,388,5999,6378,3218,234,9830,0.0,2071,43,404
2020-11-08,Sardegna,400,56,455,7972,8427,3579,255,12261,0.0,2431,21,361
2020-11-15,Sardegna,510,60,570,9650,10220,4641,322,15183,0.0,2922,67,1062
2020-11-22,Sardegna,526,70,595,11610,12183,5921,389,18493,0.0,3310,67,1280
2020-11-29,Sardegna,554,76,623,12776,13399,7311,436,21146,0.0,2653,47,1390
2020-12-06,Sardegna,616,70,680,14280,14960,8695,531,24186,20.0,3040,95,1384
2020-12-13,Sardegna,621,64,683,14776,15424,10277,577,26278,31.0,2092,46,1582
2020-12-20,Sardegna,580,58,637,15238,15836,11890,660,28386,24.0,2108,83,1613
2020-12-27,Sardegna,542,48,590,15889,16415,13020,710,30145,19.0,1759,50,1130
2021-01-03,Sardegna,498,46,543,16238,16754,14343,764,31861,18.0,1716,54,1323
2021-01-10,Sardegna,507,50,554,16673,17227,15739,828,33794,19.0,1933,64,1396
2021-01-17,Sardegna,532,50,579,17193,17748,17123,903,35774,20.0,1980,75,1384
2021-01-24,Sardegna,506,53,559,17059,17616,19004,949,37051,16.0,1277,46,1881
2021-01-31,Sardegna,472,48,520,16483,17003,21575,982,38537,13.0,1486,33,2571
2021-02-07,Sardegna,439,39,478,15078,15556,23823,1019,39527,19.0,990,37,2248
2021-02-14,Sardegna,380,37,415,14112,14527,25139,1066,40207,17.0,680,47,1316
2021-02-21,Sardegna,320,29,345,13600,13945,26367,1113,40688,15.0,481,47,1228
2021-02-28,Sardegna,264,27,291,12871,13162,27178,1158,41191,9.0,503,45,811
2021-03-07,Sardegna,210,25,229,12576,12805,27876,1183,41745,10.0,554,25,698
2021-03-14,Sardegna,190,27,214,12682,12880,28404,1195,42479,14.0,734,12,528
2021-03-21,Sardegna,178,29,203,12817,13016,29032,1209,43257,7.0,778,14,628
2021-03-28,Sardegna,189,32,219,13686,13905,29559,1226,44690,17.0,1433,17,527
2021-04-04,Sardegna,257,41,298,15258,15556,30180,1242,46978,23.0,2288,16,621
2021-04-11,Sardegna,335,56,391,16690,17081,30763,1265,49109,26.0,2131,23,583
2021-04-18,Sardegna,366,58,424,17642,18066,32162,1315,51543,31.0,2434,50,1399
2021-04-25,Sardegna,378,61,435,17579,18007,34220,1352,53455,22.0,1912,37,2058
2021-05-02,Sardegna,371,49,420,17351,17760,36534,1389,54815,16.0,1360,37,2314
2021-05-09,Sardegna,358,51,409,16356,16765,38575,1416,55651,15.0,836,27,2041
2021-05-16,Sardegna,288,41,329,15146,15475,40298,1433,56132,18.0,481,17,1723
2021-05-23,Sardegna,211,40,250,13991,14241,41559,1446,56429,6.0,297,13,1261
2021-05-30,Sardegna,184,29,213,13110,13323,42398,1461,56643,5.0,214,15,839
2021-06-06,Sardegna,139,14,152,12575,12727,42927,1473,56877,3.0,234,12,529
2021-06-13,Sardegna,105,7,112,12312,12424,43473,1484,57008,1.0,131,11,546
2021-06-20,Sardegna,83,6,89,11883,11972,44055,1485,57118,2.0,110,1,582
2021-06-27,Sardegna,65,5,70,2422,2492,53362,1490,57207,1.0,89,5,9307
2021-07-04,Sardegna,43,3,45,2295,2338,53488,1492,57300,0.0,93,2,126
2021-07-11,Sardegna,38,1,39,2403,2442,53595,1492,57529,0.0,229,0,107
2021-07-18,Sardegna,60,4,64,2632,2681,55183,1494,58476,4.0,947,2,1588
2021-07-25,Sardegna,60,10,64,3255,3318,55291,1497,60106,9.0,1630,3,108
2021-08-01,Sardegna,75,17,91,5120,5211,55652,1502,62365,10.0,2259,5,361
2021-08-08,Sardegna,109,22,131,6548,6679,56461,1514,64654,16.0,2289,12,809
2021-08-15,Sardegna,134,23,155,7135,7290,58216,1532,67038,8.0,2384,18,1755
2021-08-22,Sardegna,193,22,214,7631,7845,59959,1559,69363,11.0,2325,27,1743
2021-08-29,Sardegna,240,25,260,7866,8123,61964,1573,71577,12.0,2214,14,2005
2021-09-05,Sardegna,240,27,267,7655,7909,64921,1593,73227,15.0,1650,20,2957
2021-09-12,Sardegna,235,30,263,6305,6568,67311,1609,74160,14.0,933,16,2390
2021-09-19,Sardegna,213,24,237,4835,5072,69374,1625,74734,5.0,574,16,2063
2021-09-26,Sardegna,188,19,206,3371,3577,70809,1633,75069,5.0,335,8,1435
2021-10-03,Sardegna,143,15,158,2390,2548,71760,1644,75390,9.0,321,11,951
2021-10-10,Sardegna,110,18,127,1838,1965,72254,1652,75641,6.0,251,8,494
2021-10-17,Sardegna,79,13,90,1637,1727,72607,1658,75841,4.0,200,6,353
2021-10-24,Sardegna,59,13,70,1486,1547,72943,1668,75970,4.0,129,10,336
2021-10-31,Sardegna,45,7,52,1294,1345,73178,1673,76187,3.0,217,5,235
2021-11-07,Sardegna,46,7,52,1479,1531,73355,1677,76563,7.0,376,4,177
2021-11-14,Sardegna,52,8,58,1797,1849,73585,1679,77113,4.0,550,2,230
2021-11-21,Sardegna,51,10,61,2195,2256,73918,1683,77857,6.0,744,4,333
2021-11-28,Sardegna,62,14,76,2590,2666,74317,1693,78676,7.0,819,10,399
2021-12-05,Sardegna,77,16,90,2998,3088,74895,1698,79681,4.0,1005,5,578
2021-12-12,Sardegna,96,11,103,3205,3307,75681,1710,80698,3.0,1017,12,786
2021-12-19,Sardegna,118,11,128,3942,4069,76541,1713,82323,8.0,1625,3,860
2021-12-26,Sardegna,132,12,143,5169,5309,77569,1720,84598,7.0,2275,7,1028
2022-01-02,Sardegna,159,17,176,9116,9292,78777,1731,89800,13.0,5202,11,1208
2022-01-09,Sardegna,191,25,216,14965,15181,80547,1744,97472,21.0,7672,13,1770
2022-01-16,Sardegna,236,28,264,20752,21016,84430,1760,107206,20.0,9734,16,3883
2022-01-23,Sardegna,287,30,317,22303,22620,91454,1797,115871,26.0,8665,37,7024
2022-01-30,Sardegna,369,34,403,23006,23409,99362,1837,124608,14.0,8737,40,7908
2022-02-06,Sardegna,381,33,413,27778,28171,106749,1884,136804,14.0,12196,47,7387
2022-02-13,Sardegna,413,31,442,33950,34387,116633,1938,152958,16.0,16154,54,9884
2022-02-20,Sardegna,403,31,433,36023,36435,127806,1990,165967,17.0,13009,52,11173
2022-02-27,Sardegna,370,26,396,35528,35924,129091,1995,167010,1.0,1043,5,1285
2020-03-01,Sicilia,1,0,1,6,7,2,0,9,0.0,9,0,2
2020-03-08,Sicilia,18,0,18,33,51,2,0,53,0.0,44,0,0
2020-03-15,Sicilia,56,15,71,108,179,7,2,188,0.0,135,2,5
2020-03-22,Sicilia,220,55,275,321,596,26,8,630,0.0,442,6,19
2020-03-29,Sicilia,451,80,522,808,1330,65,65,1460,0.0,830,57,39
2020-04-05,Sicilia,556,76,632,1142,1774,104,116,1994,0.0,534,51,39
2020-04-12,Sicilia,568,74,637,1425,2030,223,163,2416,0.0,422,47,119
2020-04-19,Sicilia,554,53,605,1639,2202,315,200,2717,0.0,301,37,92
2020-04-26,Sicilia,526,39,565,1827,2320,720,228,3055,0.0,338,28,405
2020-05-03,Sicilia,440,35,475,1791,2203,795,242,3240,0.0,185,14,75
2020-05-10,Sicilia,376,27,403,1817,2202,1002,256,3327,0.0,87,14,207
2020-05-17,Sicilia,271,16,287,1775,2062,1566,267,3388,0.0,61,11,564
2020-05-24,Sicilia,137,13,150,1408,1539,1701,269,3423,0.0,35,2,135
2020-05-31,Sicilia,89,10,98,1337,1433,2183,274,3443,0.0,20,5,482
2020-06-07,Sicilia,65,8,73,897,967,2312,277,3451,0.0,8,3,129
2020-06-14,Sicilia,40,7,47,808,853,2341,279,3457,0.0,6,2,29
2020-06-21,Sicilia,32,6,36,777,806,2651,280,3464,0.0,-385,1,310
2020-06-28,Sicilia,21,6,26,115,141,2666,281,3077,0.0,5,1,15
2020-07-05,Sicilia,21,3,24,123,138,2674,282,3094,0.0,17,1,8
2020-07-12,Sicilia,14,2,16,128,140,2693,283,3099,0.0,5,1,19
2020-07-19,Sicilia,14,1,14,150,162,2697,283,3142,0.0,43,0,4
2020-07-26,Sicilia,20,3,22,173,195,2715,283,3193,0.0,51,0,18
2020-08-02,Sicilia,38,4,40,246,285,2737,283,3305,0.0,112,0,22
2020-08-09,Sicilia,39,5,44,376,420,2749,284,3453,0.0,148,1,12
2020-08-16,Sicilia,51,6,56,656,712,2769,285,3766,0.0,313,1,20
2020-08-23,Sicilia,54,10,61,843,903,2813,286,4002,0.0,236,1,44
2020-08-30,Sicilia,70,10,80,1036,1114,2891,286,4291,0.0,289,0,78
2020-09-06,Sicilia,88,13,100,1243,1343,3093,289,4716,0.0,425,3,202
2020-09-13,Sicilia,120,18,137,1656,1793,3158,290,5241,0.0,525,1,65
2020-09-20,Sicilia,194,17,207,2109,2316,3350,296,5962,0.0,721,6,192
2020-09-27,Sicilia,268,16,282,2377,2659,3716,308,6683,0.0,721,12,366
2020-10-04,Sicilia,329,24,353,2894,3247,4115,319,7681,0.0,998,11,399
2020-10-11,Sicilia,388,38,426,3975,4401,4557,336,9294,0.0,1613,17,442
2020-10-18,Sicilia,493,70,563,6227,6790,5137,365,12292,0.0,2998,29,580
2020-10-25,Sicilia,642,95,737,9818,10555,5914,428,16897,0.0,4605,63,777
2020-11-01,Sicilia,999,132,1131,14193,15324,7011,518,22853,0.0,5956,90,1097
2020-11-08,Sicilia,1250,177,1427,20040,21467,9128,676,31271,0.0,8418,158,2117
2020-11-15,Sicilia,1476,217,1693,27114,28807,11829,896,41532,0.0,10261,220,2701
2020-11-22,Sicilia,1597,242,1838,35324,37162,14781,1186,53129,0.0,11597,290,2952
2020-11-29,Sicilia,1604,253,1847,38721,40484,20558,1506,62548,0.0,9419,320,5777
2020-12-06,Sicilia,1547,226,1773,38993,40730,29984,1759,71489,47.0,8941,253,9426
2020-12-13,Sicilia,1387,205,1592,38654,40246,40504,1967,78190,106.0,6701,208,10520
2020-12-20,Sicilia,1237,189,1426,34559,35969,48491,2155,84529,93.0,6339,188,7987
2020-12-27,Sicilia,1086,181,1267,32636,33903,54151,2298,89616,82.0,5087,143,5660
2021-01-03,Sicilia,1137,186,1321,34270,35591,58462,2494,96547,90.0,6931,196,4311
2021-01-10,Sicilia,1265,208,1473,40033,41506,63821,2728,108055,95.0,11508,234,5359
2021-01-17,Sicilia,1422,212,1630,44795,46425,71315,2989,120729,112.0,12674,261,7494
2021-01-24,Sicilia,1459,227,1674,45996,47654,78872,3226,129752,121.0,9023,237,7557
2021-01-31,Sicilia,1439,232,1666,46335,48001,90336,3478,136103,70.0,6351,252,11464
2021-02-07,Sicilia,1336,204,1540,40662,42202,98863,3682,141554,73.0,5451,204,8527
2021-02-14,Sicilia,1192,181,1373,37559,38932,107030,3848,145744,55.0,4190,166,8167
2021-02-21,Sicilia,1035,165,1200,33349,34549,115811,3999,148990,44.0,3246,151,8781
2021-02-28,Sicilia,843,142,985,28382,29367,122438,4138,152558,51.0,3568,139,6627
2021-03-07,Sicilia,726,132,858,25323,26181,135433,4235,156388,36.0,3830,97,12995
2021-03-14,Sicilia,691,120,791,14610,15399,142140,4344,160807,41.0,4419,109,6707
2021-03-21,Sicilia,751,125,876,15316,16192,145217,4430,165839,57.0,5032,86,3077
2021-03-28,Sicilia,844,129,973,16027,17000,150068,4583,171651,50.0,5812,153,4851
2021-04-04,Sicilia,974,153,1127,21725,22852,151107,4697,178656,69.0,7005,114,1039
2021-04-11,Sicilia,1152,171,1319,25244,26527,158478,5038,186487,77.0,7831,341,7371
2021-04-18,Sicilia,1230,189,1415,24359,25758,164599,5162,195519,74.0,9032,124,6121
2021-04-25,Sicilia,1274,182,1456,24884,26322,172774,5292,203576,63.0,8057,130,8175
2021-05-02,Sicilia,1254,174,1428,24663,26091,180055,5423,210259,65.0,6683,131,7281
2021-05-09,Sicilia,1178,160,1338,23617,24955,188122,5560,215827,29.0,5568,137,8067
2021-05-16,Sicilia,988,133,1119,21111,22230,197233,5663,220055,28.0,4228,103,9111
2021-05-23,Sicilia,808,112,920,15776,16696,204225,5739,222892,27.0,2837,76,6992
2021-05-30,Sicilia,601,98,699,12317,13016,209849,5819,225551,11.0,2659,80,5624
2021-06-06,Sicilia,475,59,534,9398,9932,213680,5873,227524,14.0,1973,54,3831
2021-06-13,Sicilia,392,47,435,7448,7883,216713,5905,229340,17.0,1816,32,3033
2021-06-20,Sicilia,319,39,358,6273,6631,219091,5936,230587,11.0,1247,31,2378
2021-06-27,Sicilia,237,27,262,5247,5509,221038,5965,231371,9.0,784,29,1947
2021-07-04,Sicilia,171,24,195,4157,4352,222640,5981,232184,3.0,813,16,1602
2021-07-11,Sicilia,140,20,157,3504,3650,223648,5992,233290,9.0,1106,11,1008
2021-07-18,Sicilia,149,23,170,4953,5123,224367,6006,235496,6.0,2206,14,719
2021-07-25,Sicilia,192,29,221,7700,7921,225151,6024,239096,15.0,3600,18,784
2021-08-01,Sicilia,295,33,328,10891,11219,226275,6047,243541,14.0,4445,23,1124
2021-08-08,Sicilia,418,54,472,13605,14077,228475,6086,248638,28.0,5097,39,2200
2021-08-15,Sicilia,538,68,606,17430,18036,231294,6141,255471,33.0,6833,55,2819
2021-08-22,Sicilia,704,84,788,22672,23460,234873,6219,264552,45.0,9081,78,3579
2021-08-29,Sicilia,806,108,914,26510,27424,240121,6314,273859,72.0,9307,95,5248
2021-09-05,Sicilia,849,120,967,27542,28489,247552,6445,282459,69.0,8600,131,7431
2021-09-12,Sicilia,855,120,975,27976,28951,255944,6577,288711,40.0,6252,132,8392
2021-09-19,Sicilia,792,103,895,25119,26014,265416,6693,293145,50.0,4434,116,9472
2021-09-26,Sicilia,660,96,756,20286,21042,272734,6785,296522,26.0,3377,92,7318
2021-10-03,Sicilia,543,72,615,16218,16833,278937,6846,299622,12.0,3100,61,6203
2021-10-10,Sicilia,436,50,486,13131,13617,284018,6892,301658,17.0,2036,46,5081
2021-10-17,Sicilia,345,43,387,10266,10653,288781,6937,303414,12.0,1756,45,4763
2021-10-24,Sicilia,268,49,314,7247,7544,292004,6986,305658,18.0,2244,49,3223
2021-10-31,Sicilia,290,39,329,6876,7197,294018,7017,308232,16.0,2574,31,2014
2021-11-07,Sicilia,324,43,367,7415,7777,295980,7048,310805,28.0,2573,31,1962
2021-11-14,Sicilia,346,50,394,8701,9077,298474,7090,314641,19.0,3836,42,2494
2021-11-21,Sicilia,351,47,398,10003,10382,300983,7146,318511,18.0,3870,56,2509
2021-11-28,Sicilia,352,45,393,11488,11847,304080,7191,323118,17.0,4607,45,3097
2021-12-05,Sicilia,321,45,365,12970,13317,307330,7234,327881,14.0,4763,43,3250
